0.001225	6.0735	5.91823	6.0735	5.91823
0.0024625	6.03987	5.91352	6.03987	5.91352
0.0036875	6.09069	5.8949	6.09069	5.8949
0.004925	6.02967	5.90324	6.02967	5.90324
0.0061625	6.04117	5.9272	6.04117	5.9272
0.0074	6.02416	5.89869	6.02416	5.89869
0.0086375	5.96817	5.90646	5.96817	5.90646
0.009875	6.01637	5.92023	6.01637	5.92023
0.011125	6.01137	5.88758	6.01137	5.88758
0.012375	5.98439	5.86919	5.98439	5.86919
0.0136125	5.95623	5.90908	5.95623	5.90908
0.014875	5.97895	5.89685	5.97895	5.89685
0.016125	5.98579	5.86155	5.98579	5.86155
0.017375	5.91419	5.84647	5.91419	5.84647
0.0186375	5.93443	5.83818	5.93443	5.83818
0.0198875	5.93251	5.81179	5.93251	5.81179
0.02115	5.94294	5.82235	5.94294	5.82235
0.0224125	5.94417	5.8387	5.94417	5.8387
0.0236875	5.90934	5.79242	5.90934	5.79242
0.02495	5.86419	5.75732	5.86419	5.75732
0.026225	5.84826	5.79375	5.84826	5.79375
0.0275	5.86227	5.76945	5.86227	5.76945
0.028775	5.8293	5.7624	5.8293	5.7624
0.03005	5.86358	5.73805	5.86358	5.73805
0.031325	5.85357	5.73991	5.85357	5.73991
0.0326	5.8246	5.73092	5.8246	5.73092
0.0338875	5.84285	5.757	5.84285	5.757
0.035175	5.85598	5.74131	5.85598	5.74131
0.0364625	5.80163	5.74287	5.80163	5.74287
0.03775	5.79801	5.71495	5.79801	5.71495
0.0390375	5.78392	5.71349	5.78392	5.71349
0.0403375	5.79422	5.68863	5.79422	5.68863
0.0416375	5.78102	5.73788	5.78102	5.73788
0.0429375	5.78857	5.71695	5.78857	5.71695
0.0442375	5.73261	5.6949	5.73261	5.6949
0.0455375	5.76411	5.70209	5.76411	5.70209
0.0468375	5.76238	5.69381	5.76238	5.69381
0.04815	5.75766	5.65819	5.75766	5.65819
0.0494625	5.74703	5.66106	5.74703	5.66106
0.050775	5.73999	5.67078	5.73999	5.67078
0.0520875	5.74017	5.63851	5.74017	5.63851
0.0534	5.74572	5.65298	5.74572	5.65298
0.0547125	5.71376	5.63336	5.71376	5.63336
0.0560375	5.7071	5.6357	5.7071	5.6357
0.0573625	5.70108	5.63992	5.70108	5.63992
0.0586875	5.70953	5.63671	5.70953	5.63671
0.0600125	5.68469	5.60322	5.68469	5.60322
0.06135	5.69359	5.59737	5.69359	5.59737
0.062675	5.67224	5.59664	5.67224	5.59664
0.0640125	5.6576	5.60899	5.6576	5.60899
0.06535	5.66189	5.59334	5.66189	5.59334
0.0666875	5.61991	5.60414	5.61991	5.60414
0.068025	5.6459	5.59307	5.6459	5.59307
0.069375	5.62316	5.57537	5.62316	5.57537
0.0707125	5.64006	5.59909	5.64006	5.59909
0.0720625	5.64362	5.56187	5.64362	5.56187
0.0734125	5.63661	5.56826	5.63661	5.56826
0.0747625	5.61679	5.55862	5.61679	5.55862
0.076125	5.64315	5.519	5.64315	5.519
0.077475	5.59212	5.54593	5.59212	5.54593
0.0788375	5.63171	5.50806	5.63171	5.50806
0.0802	5.63582	5.49536	5.63582	5.49536
0.0815625	5.60311	5.51705	5.60311	5.51705
0.0829375	5.5879	5.53677	5.5879	5.53677
0.0843	5.58618	5.51557	5.58618	5.51557
0.085675	5.57382	5.52465	5.57382	5.52465
0.08705	5.57771	5.50282	5.57771	5.50282
0.088425	5.57265	5.47415	5.57265	5.47415
0.0898	5.5896	5.53037	5.5896	5.53037
0.0911875	5.5904	5.53478	5.5904	5.53478
0.0925625	5.57302	5.47167	5.57302	5.47167
0.09395	5.58706	5.47819	5.58706	5.47819
0.0953375	5.55744	5.47695	5.55744	5.47695
0.096725	5.53809	5.44501	5.53809	5.44501
0.098125	5.53608	5.47762	5.53608	5.47762
0.0995125	5.58106	5.47487	5.58106	5.47487
0.100912	5.51657	5.44898	5.51657	5.44898
0.102312	5.51698	5.45444	5.51698	5.45444
0.103712	5.52236	5.46137	5.52236	5.46137
0.105113	5.51388	5.41455	5.51388	5.41455
0.106525	5.50545	5.41976	5.50545	5.41976
0.107937	5.53465	5.43075	5.53465	5.43075
0.10935	5.52406	5.41627	5.52406	5.41627
0.110762	5.49197	5.42834	5.49197	5.42834
0.112175	5.50207	5.42248	5.50207	5.42248
0.1136	5.48184	5.40434	5.48184	5.40434
0.115012	5.51536	5.43258	5.51536	5.43258
0.116438	5.50237	5.37727	5.50237	5.37727
0.117863	5.4691	5.40222	5.4691	5.40222
0.119287	5.47997	5.38279	5.47997	5.38279
0.120725	5.45911	5.43666	5.45911	5.43666
0.122162	5.5031	5.38575	5.5031	5.38575
0.123587	5.4627	5.43572	5.4627	5.43572
0.125038	5.42039	5.38995	5.42039	5.38995
0.126475	5.47616	5.42366	5.47616	5.42366
0.127913	5.43634	5.38155	5.43634	5.38155
0.129362	5.46102	5.34677	5.46102	5.34677
0.130812	5.47498	5.37377	5.47498	5.37377
0.132262	5.4155	5.34648	5.4155	5.34648
0.133713	5.43664	5.38369	5.43664	5.38369
0.135163	5.45352	5.37207	5.45352	5.37207
0.136625	5.41611	5.37906	5.41611	5.37906
0.138087	5.4158	5.37847	5.4158	5.37847
0.13955	5.4415	5.33938	5.4415	5.33938
0.141013	5.41925	5.33031	5.41925	5.33031
0.142487	5.4144	5.3134	5.4144	5.3134
0.14395	5.42245	5.36076	5.42245	5.36076
0.145425	5.4228	5.35874	5.4228	5.35874
0.1469	5.41918	5.31066	5.41918	5.31066
0.148375	5.44242	5.31426	5.44242	5.31426
0.149862	5.41237	5.35342	5.41237	5.35342
0.151338	5.39602	5.34658	5.39602	5.34658
0.152825	5.41659	5.28898	5.41659	5.28898
0.154313	5.39923	5.32828	5.39923	5.32828
0.155813	5.40489	5.27822	5.40489	5.27822
0.1573	5.39449	5.30522	5.39449	5.30522
0.1588	5.41158	5.31294	5.41158	5.31294
0.1603	5.41698	5.29239	5.41698	5.29239
0.1618	5.35606	5.31424	5.35606	5.31424
0.1633	5.36645	5.30209	5.36645	5.30209
0.1648	5.36255	5.28606	5.36255	5.28606
0.166313	5.39545	5.29681	5.39545	5.29681
0.167825	5.35302	5.28203	5.35302	5.28203
0.169337	5.36313	5.27653	5.36313	5.27653
0.17085	5.39956	5.30763	5.39956	5.30763
0.172375	5.32974	5.27932	5.32974	5.27932
0.1739	5.34204	5.27899	5.34204	5.27899
0.175413	5.35955	5.29354	5.35955	5.29354
0.17695	5.34122	5.28653	5.34122	5.28653
0.178475	5.36401	5.28234	5.36401	5.28234
0.18	5.34451	5.2863	5.34451	5.2863
0.181537	5.35765	5.25417	5.35765	5.25417
0.183075	5.32172	5.29557	5.32172	5.29557
0.184612	5.30831	5.24796	5.30831	5.24796
0.186163	5.32956	5.23404	5.32956	5.23404
0.1877	5.35761	5.24471	5.35761	5.24471
0.18925	5.32631	5.2589	5.32631	5.2589
0.1908	5.34104	5.23181	5.34104	5.23181
0.19235	5.32069	5.23029	5.32069	5.23029
0.193913	5.34738	5.24554	5.34738	5.24554
0.195462	5.34371	5.25075	5.34371	5.25075
0.197025	5.28418	5.28987	5.28418	5.28987
0.198588	5.33393	5.22246	5.33393	5.22246
0.200163	5.32391	5.21173	5.32391	5.21173
0.201725	5.31783	5.26909	5.31783	5.26909
0.2033	5.3274	5.22599	5.3274	5.22599
0.204875	5.2994	5.21822	5.2994	5.21822
0.20645	5.31755	5.2368	5.31755	5.2368
0.208025	5.30036	5.22775	5.30036	5.22775
0.209613	5.2957	5.24527	5.2957	5.24527
0.2112	5.29761	5.2092	5.29761	5.2092
0.212787	5.27415	5.22862	5.27415	5.22862
0.214375	5.30754	5.24493	5.30754	5.24493
0.215962	5.28212	5.18779	5.28212	5.18779
0.217562	5.28644	5.23627	5.28644	5.23627
0.219162	5.30017	5.18362	5.30017	5.18362
0.220763	5.27044	5.20369	5.27044	5.20369
0.222363	5.26532	5.21774	5.26532	5.21774
0.223975	5.28465	5.20661	5.28465	5.20661
0.225588	5.26789	5.21818	5.26789	5.21818
0.2272	5.27372	5.19205	5.27372	5.19205
0.228813	5.23408	5.20211	5.23408	5.20211
0.230425	5.25592	5.19226	5.25592	5.19226
0.23205	5.27109	5.19196	5.27109	5.19196
0.233675	5.2822	5.2101	5.2822	5.2101
0.2353	5.24989	5.17499	5.24989	5.17499
0.236925	5.25159	5.16395	5.25159	5.16395
0.238562	5.25793	5.18999	5.25793	5.18999
0.240187	5.21734	5.1918	5.21734	5.1918
0.241825	5.23184	5.20971	5.23184	5.20971
0.243463	5.27437	5.18921	5.27437	5.18921
0.245112	5.253	5.18647	5.253	5.18647
0.24675	5.25445	5.19451	5.25445	5.19451
0.2484	5.27479	5.17558	5.27479	5.17558
0.25005	5.25314	5.18222	5.25314	5.18222
0.251713	5.25354	5.13685	5.25354	5.13685
0.253363	5.22878	5.16045	5.22878	5.16045
0.255025	5.22933	5.15888	5.22933	5.15888
0.256687	5.27829	5.14879	5.27829	5.14879
0.25835	5.21942	5.17124	5.21942	5.17124
0.260025	5.20614	5.17552	5.20614	5.17552
0.261687	5.22017	5.19169	5.22017	5.19169
0.263362	5.24251	5.15986	5.24251	5.15986
0.265038	5.22948	5.16955	5.22948	5.16955
0.266725	5.22269	5.15234	5.22269	5.15234
0.2684	5.21604	5.15975	5.21604	5.15975
0.270088	5.21573	5.13911	5.21573	5.13911
0.271775	5.2132	5.14202	5.2132	5.14202
0.273463	5.22128	5.14418	5.22128	5.14418
0.275162	5.20532	5.14287	5.20532	5.14287
0.276863	5.21847	5.1675	5.21847	5.1675
0.278562	5.1998	5.13516	5.1998	5.13516
0.280263	5.21235	5.13793	5.21235	5.13793
0.281963	5.21778	5.14619	5.21778	5.14619
0.283675	5.19142	5.11332	5.19142	5.11332
0.285387	5.20846	5.15433	5.20846	5.15433
0.2871	5.22163	5.13361	5.22163	5.13361
0.288812	5.22107	5.13422	5.22107	5.13422
0.290538	5.19088	5.12625	5.19088	5.12625
0.292262	5.21568	5.12736	5.21568	5.12736
0.293988	5.19929	5.14812	5.19929	5.14812
0.295713	5.21593	5.12602	5.21593	5.12602
0.29745	5.19738	5.09632	5.19738	5.09632
0.299175	5.20139	5.14845	5.20139	5.14845
0.300912	5.1848	5.11001	5.1848	5.11001
0.302662	5.19077	5.13152	5.19077	5.13152
0.3044	5.18478	5.1083	5.18478	5.1083
0.30615	5.19826	5.11008	5.19826	5.11008
0.3079	5.18341	5.11816	5.18341	5.11816
0.30965	5.16309	5.15105	5.16309	5.15105
0.3114	5.19854	5.12681	5.19854	5.12681
0.313163	5.16938	5.1094	5.16938	5.1094
0.314925	5.19162	5.13162	5.19162	5.13162
0.316687	5.16883	5.09827	5.16883	5.09827
0.318462	5.21668	5.11025	5.21668	5.11025
0.320225	5.15644	5.109	5.15644	5.109
