5.75E-4	7.92738	8.04552	7.92738	8.04552
0.00115	8.07671	8.06922	8.07671	8.06922
0.001725	8.11137	8.18136	8.11137	8.18136
0.0023	8.09469	8.23432	8.09469	8.23432
0.002875	8.0615	8.21995	8.0615	8.21995
0.0034625	8.12255	8.22629	8.12255	8.22629
0.00405	8.13031	8.19778	8.13031	8.19778
0.004625	8.07237	8.12959	8.07237	8.12959
0.005225	8.08914	8.12412	8.08914	8.12412
0.0058125	8.11861	8.13559	8.11861	8.13559
0.0064	8.06742	8.16854	8.06742	8.16854
0.007	8.05147	8.13035	8.05147	8.13035
0.0076	8.10253	8.16037	8.10253	8.16037
0.0082	8.08288	8.18158	8.08288	8.18158
0.0088	8.01899	8.09838	8.01899	8.09838
0.0094	8.03862	8.23214	8.03862	8.23214
0.0100125	8.04867	8.11437	8.04867	8.11437
0.010625	8.11416	8.11453	8.11416	8.11453
0.0112375	8.03465	8.16162	8.03465	8.16162
0.01185	8.04408	8.14216	8.04408	8.14216
0.0124625	8.0627	8.10503	8.0627	8.10503
0.013075	8.00261	8.12598	8.00261	8.12598
0.0137	8.05178	8.13927	8.05178	8.13927
0.014325	8.0253	8.16211	8.0253	8.16211
0.01495	8.06518	8.0821	8.06518	8.0821
0.015575	8.04087	8.08995	8.04087	8.08995
0.0162125	8.03292	8.04991	8.03292	8.04991
0.0168375	8.00954	8.04025	8.00954	8.04025
0.017475	7.96313	8.07085	7.96313	8.07085
0.0181125	8.06271	8.0651	8.06271	8.0651
0.01875	8.02855	8.08945	8.02855	8.08945
0.0194	8.03695	8.05876	8.03695	8.05876
0.0200375	7.98514	8.05466	7.98514	8.05466
0.0206875	7.98204	8.08315	7.98204	8.08315
0.0213375	7.94389	8.07936	7.94389	8.07936
0.0219875	7.9826	8.02785	7.9826	8.02785
0.02265	8.00735	8.03649	8.00735	8.03649
0.0233	8.0136	8.04025	8.0136	8.04025
0.0239625	7.91146	8.076	7.91146	8.076
0.024625	7.92923	7.99496	7.92923	7.99496
0.0252875	7.98362	8.04634	7.98362	8.04634
0.0259625	7.98162	8.03473	7.98162	8.03473
0.026625	7.98595	8.10065	7.98595	8.10065
0.0273	8.02749	8.07443	8.02749	8.07443
0.027975	7.91425	8.01508	7.91425	8.01508
0.02865	8.00985	8.02586	8.00985	8.02586
0.0293375	7.9857	8.00482	7.9857	8.00482
0.0300125	7.92552	8.02885	7.92552	8.02885
0.0307	7.9925	8.03483	7.9925	8.03483
0.0313875	7.9039	8.00316	7.9039	8.00316
0.0320875	7.93799	7.99721	7.93799	7.99721
0.032775	7.92331	7.97716	7.92331	7.97716
0.033475	7.8727	8.0483	7.8727	8.0483
0.034175	7.91912	7.99697	7.91912	7.99697
0.034875	7.91328	7.98704	7.91328	7.98704
0.035575	7.93456	7.94898	7.93456	7.94898
0.0362875	7.94537	7.96075	7.94537	7.96075
0.0369875	7.92571	7.93926	7.92571	7.93926
0.0377	7.8879	7.91219	7.8879	7.91219
0.0384125	7.9142	7.96757	7.9142	7.96757
0.0391375	7.88867	7.95246	7.88867	7.95246
0.03985	7.86881	7.92677	7.86881	7.92677
0.040575	7.88895	7.91774	7.88895	7.91774
0.0413	7.92796	7.89606	7.92796	7.89606
0.0420375	7.88376	7.9513	7.88376	7.9513
0.0427625	7.86932	7.92152	7.86932	7.92152
0.0435	7.86742	8.02054	7.86742	8.02054
0.0442375	7.88421	7.94184	7.88421	7.94184
0.044975	7.84625	7.90656	7.84625	7.90656
0.0457125	7.88226	7.93066	7.88226	7.93066
0.0464625	7.83578	7.8992	7.83578	7.8992
0.0472125	7.81804	7.83441	7.81804	7.83441
0.0479625	7.85054	7.89253	7.85054	7.89253
0.0487125	7.794	7.90427	7.794	7.90427
0.049475	7.85861	7.84562	7.85861	7.84562
0.050225	7.82282	7.86419	7.82282	7.86419
0.0509875	7.86608	7.91735	7.86608	7.91735
0.0517625	7.85381	7.89016	7.85381	7.89016
0.052525	7.80169	7.88798	7.80169	7.88798
0.0533	7.79496	7.87229	7.79496	7.87229
0.054075	7.85224	7.85051	7.85224	7.85051
0.05485	7.78006	7.86347	7.78006	7.86347
0.055625	7.80091	7.81885	7.80091	7.81885
0.0564125	7.77472	7.82187	7.77472	7.82187
