0.000575	8.76607	8.63319	8.64571
0.00115	8.79424	8.71464	8.64223
0.001725	8.79062	8.73179	8.75561
0.0023	8.76725	8.75894	8.82042
0.002875	8.81931	8.77349	8.83809
0.0034625	8.7691	8.7503	8.83374
0.00405	8.8124	8.71929	8.79143
0.004625	8.71971	8.7245	8.77264
0.005225	8.68845	8.66242	8.72988
0.0058125	8.76904	8.66538	8.68051
0.0064	8.74465	8.70505	8.67183
0.007	8.77522	8.65963	8.66726
0.0076	8.73556	8.6277	8.72511
0.0082	8.78649	8.66143	8.71308
0.0088	8.76848	8.63216	8.65696
0.0094	8.73067	8.6893	8.68962
0.0100125	8.72131	8.65814	8.68023
0.010625	8.74704	8.58885	8.67842
0.0112375	8.71217	8.66047	8.70288
0.01185	8.68682	8.61477	8.68507
0.0124625	8.66829	8.58593	8.6777
0.013075	8.68835	8.66644	8.69086
0.0137	8.77331	8.64777	8.58856
0.014325	8.73871	8.60562	8.65671
0.01495	8.72092	8.56843	8.65718
0.015575	8.71799	8.57777	8.70618
0.0162125	8.67297	8.53787	8.63572
0.0168375	8.6802	8.58614	8.64611
0.017475	8.6474	8.54093	8.67935
0.0181125	8.70183	8.60859	8.64488
0.01875	8.65511	8.55812	8.61346
0.0194	8.68543	8.53894	8.60033
0.0200375	8.62364	8.50241	8.60169
0.0206875	8.63413	8.50653	8.58948
0.0213375	8.61625	8.53393	8.57952
0.0219875	8.6725	8.53408	8.57429
0.02265	8.62636	8.55444	8.61485
0.0233	8.65879	8.54961	8.55264
0.0239625	8.63363	8.5526	8.58503
0.024625	8.61689	8.52765	8.60703
0.0252875	8.62982	8.52354	8.55825
0.0259625	8.62401	8.53296	8.58765
0.026625	8.60722	8.55839	8.58002
0.0273	8.60726	8.5237	8.59071
0.027975	8.60188	8.52312	8.61551
0.02865	8.5806	8.47164	8.57386
0.0293375	8.61385	8.51233	8.57749
0.0300125	8.58735	8.53164	8.55346
0.0307	8.59687	8.56337	8.53919
0.0313875	8.62454	8.50513	8.51371
0.0320875	8.61945	8.45789	8.55687
0.032775	8.60092	8.48922	8.55926
