0.0006625	8.22573	8.08454	7.84493	7.77333	8.19014	8.27177	8.12162	7.83951	7.94933
0.001325	8.34222	8.14045	7.89047	8.04069	8.24332	8.20836	8.2225	7.91671	7.9355
0.0019875	8.40792	8.14034	7.9015	8.10876	8.29233	8.21073	8.21199	8.17454	8.18589
0.0026625	8.29448	8.19182	7.92757	8.07392	8.3051	8.22472	8.20869	8.20859	8.14078
0.003325	8.34042	8.15984	7.9433	8.04903	8.27017	8.19179	8.183	8.24185	8.09968
0.0039875	8.31413	8.16987	7.91597	8.11045	8.25859	8.24536	8.20662	8.16416	8.10014
0.0046625	8.28664	8.12461	7.90659	8.05734	8.28461	8.18501	8.15155	8.14418	8.07938
0.005325	8.30328	8.14965	7.84658	8.07082	8.33295	8.15573	8.21322	8.13469	8.07234
0.0059875	8.26262	8.11005	7.88509	8.03529	8.27698	8.14836	8.22318	8.10686	8.0256
0.0066625	8.28644	8.10866	7.90008	8.03975	8.25735	8.20268	8.15847	8.16065	8.06699
0.0073375	8.28016	8.12263	7.85301	8.08823	8.23449	8.18786	8.20704	8.05935	8.03621
0.008	8.26127	8.11245	7.85619	8.0504	8.2765	8.17064	8.16367	8.13611	8.05043
0.008675	8.28953	8.12014	7.87616	8.0209	8.24396	8.19608	8.18646	8.08758	8.01024
0.00935	8.25631	8.1176	7.87303	7.99182	8.22244	8.17552	8.19872	8.07973	8.00975
0.0100125	8.20588	8.08755	7.89333	8.04445	8.1883	8.19152	8.14676	8.04453	8.03531
0.0106875	8.27399	8.08988	7.87172	8.03549	8.18064	8.16887	8.13645	8.08014	8.00649
0.0113625	8.26175	8.06409	7.8587	8.02848	8.22545	8.18418	8.15361	8.08309	7.97206
0.0120375	8.3067	8.06342	7.8647	7.97967	8.18254	8.1854	8.11721	8.05233	8.01125
0.0127125	8.25113	8.05593	7.83897	8.01441	8.1935	8.20918	8.12926	8.07856	7.97628
0.0133875	8.27666	8.04227	7.85695	7.9923	8.21716	8.17588	8.16053	8.0687	7.98535
0.0140625	8.27245	8.10933	7.87548	7.94014	8.22647	8.1734	8.1222	8.03813	7.99437
0.0147375	8.27876	8.02827	7.83606	7.98759	8.21673	8.20196	8.1354	8.06605	7.96414
0.0154125	8.20895	8.05445	7.81258	7.96685	8.2273	8.12559	8.12368	8.02985	7.99239
